concentration,MP SET1,MP SET2
48.23529411764706,29948.647058823528,29948.647058823528
48.333333333333336,29921.0,29921.0
48.431372549019606,29893.352941176472,29893.352941176472
48.529411764705884,29865.70588235294,29865.70588235294
48.627450980392155,29838.058823529413,29838.058823529413
48.72549019607843,29810.41176470588,29810.41176470588
48.8235294117647,29782.764705882353,29782.764705882353
48.92156862745098,29755.117647058825,29755.117647058825
49.01960784313725,29727.470588235294,29727.470588235294
49.11764705882353,29699.823529411766,29699.823529411766
49.21568627450981,29672.176470588234,29672.176470588234
49.31372549019608,29644.529411764706,29644.529411764706
49.411764705882355,29616.882352941175,29616.882352941175
49.509803921568626,29589.235294117647,29589.235294117647
49.6078431372549,29561.58823529412,29561.58823529412
49.705882352941174,29533.941176470587,29533.941176470587
49.80392156862745,29506.29411764706,29506.29411764706
49.90196078431373,29478.647058823528,29478.647058823528
50.490196078431374,29386.941176470587,29386.941176470587
50.98039215686274,29322.882352941175,29322.882352941175
51.470588235294116,29258.823529411766,29258.823529411766
51.96078431372549,29194.764705882353,29194.764705882353
52.450980392156865,29130.70588235294,29130.70588235294
52.94117647058823,29066.647058823528,29066.647058823528
53.431372549019606,29002.58823529412,29002.58823529412
53.92156862745098,28938.529411764706,28938.529411764706
54.411764705882355,28874.470588235294,28874.470588235294
54.90196078431372,28810.41176470588,28810.41176470588
55.3921568627451,28746.352941176472,28746.352941176472
55.88235294117647,28682.29411764706,28682.29411764706
56.372549019607845,28618.235294117647,28618.235294117647
56.86274509803921,28554.176470588234,28554.176470588234
57.35294117647059,28490.117647058825,28490.117647058825
57.84313725490196,28426.058823529413,28426.058823529413
58.33333333333333,28362.0,28362.0
58.8235294117647,28297.941176470587,28297.941176470587
59.31372549019608,28233.882352941175,28233.882352941175
59.80392156862745,28169.823529411766,28169.823529411766
60.294117647058826,28105.764705882353,28105.764705882353
60.78431372549019,28041.70588235294,28041.70588235294
61.27450980392157,27977.647058823528,27977.647058823528
61.76470588235294,27913.58823529412,27913.58823529412
62.25490196078431,27849.529411764706,27849.529411764706
62.745098039215684,27785.470588235294,27785.470588235294
63.23529411764706,27721.41176470588,27721.41176470588
63.72549019607843,27657.352941176472,27657.352941176472
64.2156862745098,27593.29411764706,27593.29411764706
64.70588235294117,27529.235294117647,27529.235294117647
65.19607843137254,27465.176470588234,27465.176470588234
65.68627450980392,27401.117647058825,27401.117647058825
66.17647058823529,27337.058823529413,27337.058823529413
66.66666666666666,27273.0,27273.0
67.15686274509804,27208.941176470587,27208.941176470587
67.6470588235294,27144.882352941175,27144.882352941175
68.13725490196079,27080.823529411766,27080.823529411766
68.62745098039215,27016.764705882353,27016.764705882353
69.11764705882354,26952.70588235294,26952.70588235294
69.6078431372549,26888.647058823528,26888.647058823528
70.09803921568627,26824.58823529412,26824.58823529412
70.58823529411765,26760.529411764706,26760.529411764706
71.07843137254902,26696.470588235294,26696.470588235294
71.56862745098039,26632.41176470588,26632.41176470588
72.05882352941177,26568.35294117647,26568.35294117647
72.54901960784314,26504.29411764706,26504.29411764706
73.0392156862745,26440.235294117647,26440.235294117647
73.52941176470588,26376.176470588234,26376.176470588234
74.01960784313725,26312.117647058825,26312.117647058825
74.50980392156862,26248.058823529413,26248.058823529413
75.49019607843137,26075.62745098039,26075.62745098039
75.98039215686275,25967.254901960783,25967.254901960783
76.47058823529412,25858.882352941175,25858.882352941175
76.96078431372548,25750.50980392157,25750.50980392157
77.45098039215686,25642.13725490196,25642.13725490196
77.94117647058823,25533.764705882353,25533.764705882353
78.43137254901961,25425.392156862745,25425.392156862745
78.92156862745098,25317.019607843136,25317.019607843136
79.41176470588235,25208.647058823528,25208.647058823528
79.90196078431373,25100.274509803923,25100.274509803923
80.3921568627451,24991.901960784315,24991.901960784315
80.88235294117646,24883.529411764706,24883.529411764706
81.37254901960785,24775.156862745098,24775.156862745098
81.86274509803921,24666.78431372549,24666.78431372549
82.3529411764706,24558.41176470588,24558.41176470588
82.84313725490196,24450.039215686273,24450.039215686273
83.33333333333333,24341.666666666668,24341.666666666668
83.82352941176471,24233.29411764706,24233.29411764706
84.31372549019608,24124.92156862745,24124.92156862745
84.80392156862744,24016.549019607843,24016.549019607843
85.29411764705883,23908.176470588234,23908.176470588234
85.7843137254902,23799.80392156863,23799.80392156863
86.27450980392157,23691.43137254902,23691.43137254902
86.76470588235294,23583.058823529413,23583.058823529413
87.25490196078431,23474.686274509804,23474.686274509804
87.74509803921569,23366.313725490196,23366.313725490196
88.23529411764706,23257.941176470587,23257.941176470587
88.72549019607843,23149.56862745098,23149.56862745098
89.2156862745098,23041.19607843137,23041.19607843137
89.70588235294117,22932.823529411766,22932.823529411766
90.19607843137254,22824.450980392157,22824.450980392157
90.68627450980392,22716.07843137255,22716.07843137255
91.17647058823529,22607.70588235294,22607.70588235294
91.66666666666666,22499.333333333332,22499.333333333332
92.15686274509804,22390.960784313727,22390.960784313727
92.6470588235294,22282.58823529412,22282.58823529412
93.13725490196079,22174.21568627451,22174.21568627451
93.62745098039215,22065.843137254902,22065.843137254902
94.11764705882354,21957.470588235294,21957.470588235294
94.6078431372549,21849.098039215685,21849.098039215685
95.09803921568627,21740.725490196077,21740.725490196077
95.58823529411765,21632.35294117647,21632.35294117647
96.07843137254902,21523.980392156864,21523.980392156864
96.56862745098039,21415.607843137255,21415.607843137255
97.05882352941177,21307.235294117647,21307.235294117647
97.54901960784314,21198.86274509804,21198.86274509804
98.0392156862745,21090.49019607843,21090.49019607843
98.52941176470588,20982.117647058825,20982.117647058825
99.01960784313725,20873.745098039217,20873.745098039217
99.50980392156862,20765.37254901961,20765.37254901961
100.49019607843137,20599.196078431374,20599.196078431374
100.98039215686275,20541.392156862745,20541.392156862745
101.47058823529412,20483.58823529412,20483.58823529412
101.96078431372548,20425.78431372549,20425.78431372549
102.45098039215686,20367.980392156864,20367.980392156864
102.94117647058823,20310.176470588234,20310.176470588234
103.43137254901961,20252.37254901961,20252.37254901961
103.92156862745098,20194.56862745098,20194.56862745098
104.41176470588235,20136.764705882353,20136.764705882353
104.90196078431373,20078.960784313727,20078.960784313727
105.3921568627451,20021.156862745098,20021.156862745098
105.88235294117646,19963.352941176472,19963.352941176472
106.37254901960785,19905.549019607843,19905.549019607843
106.86274509803921,19847.745098039217,19847.745098039217
107.3529411764706,19789.941176470587,19789.941176470587
107.84313725490196,19732.13725490196,19732.13725490196
108.33333333333333,19674.333333333332,19674.333333333332
108.82352941176471,19616.529411764706,19616.529411764706
109.31372549019608,19558.725490196077,19558.725490196077
109.80392156862744,19500.92156862745,19500.92156862745
110.29411764705883,19443.117647058825,19443.117647058825
110.7843137254902,19385.313725490196,19385.313725490196
111.27450980392157,19327.50980392157,19327.50980392157
111.76470588235294,19269.70588235294,19269.70588235294
112.25490196078431,19211.901960784315,19211.901960784315
112.74509803921569,19154.098039215685,19154.098039215685
113.23529411764706,19096.29411764706,19096.29411764706
113.72549019607843,19038.49019607843,19038.49019607843
114.2156862745098,18980.686274509804,18980.686274509804
114.70588235294117,18922.882352941175,18922.882352941175
115.19607843137254,18865.07843137255,18865.07843137255
115.68627450980392,18807.274509803923,18807.274509803923
116.17647058823529,18749.470588235294,18749.470588235294
116.66666666666666,18691.666666666668,18691.666666666668
117.15686274509804,18633.86274509804,18633.86274509804
117.6470588235294,18576.058823529413,18576.058823529413
118.13725490196079,18518.254901960783,18518.254901960783
118.62745098039215,18460.450980392157,18460.450980392157
119.11764705882354,18402.647058823528,18402.647058823528
119.6078431372549,18344.843137254902,18344.843137254902
120.09803921568627,18287.039215686273,18287.039215686273
120.58823529411765,18229.235294117647,18229.235294117647
121.07843137254902,18171.43137254902,18171.43137254902
121.56862745098039,18113.62745098039,18113.62745098039
122.05882352941177,18055.823529411766,18055.823529411766
122.54901960784314,17998.019607843136,17998.019607843136
123.0392156862745,17940.21568627451,17940.21568627451
123.52941176470588,17882.41176470588,17882.41176470588
124.01960784313725,17824.607843137255,17824.607843137255
124.50980392156862,17766.80392156863,17766.80392156863
125.49019607843137,17649.49019607843,17649.49019607843
125.98039215686275,17589.980392156864,17589.980392156864
126.47058823529412,17530.470588235294,17530.470588235294
126.96078431372548,17470.960784313724,17470.960784313724
127.45098039215686,17411.450980392157,17411.450980392157
127.94117647058823,17351.941176470587,17351.941176470587
128.4313725490196,17292.43137254902,17292.43137254902
128.92156862745097,17232.92156862745,17232.92156862745
129.41176470588235,17173.41176470588,17173.41176470588
129.90196078431373,17113.901960784315,17113.901960784315
130.3921568627451,17054.392156862745,17054.392156862745
130.88235294117646,16994.882352941175,16994.882352941175
131.37254901960785,16935.37254901961,16935.37254901961
131.86274509803923,16875.86274509804,16875.86274509804
132.35294117647058,16816.352941176472,16816.352941176472
132.84313725490196,16756.843137254902,16756.843137254902
133.33333333333334,16697.333333333332,16697.333333333332
133.8235294117647,16637.823529411766,16637.823529411766
134.31372549019608,16578.313725490196,16578.313725490196
134.80392156862746,16518.803921568626,16518.803921568626
135.2941176470588,16459.29411764706,16459.29411764706
135.7843137254902,16399.78431372549,16399.78431372549
136.27450980392157,16340.274509803921,16340.274509803921
136.76470588235293,16280.764705882353,16280.764705882353
137.2549019607843,16221.254901960785,16221.254901960785
137.7450980392157,16161.745098039215,16161.745098039215
138.23529411764707,16102.235294117647,16102.235294117647
138.72549019607843,16042.725490196079,16042.725490196079
139.2156862745098,15983.21568627451,15983.21568627451
139.7058823529412,15923.70588235294,15923.70588235294
140.19607843137254,15864.196078431372,15864.196078431372
140.68627450980392,15804.686274509804,15804.686274509804
141.1764705882353,15745.176470588236,15745.176470588236
141.66666666666666,15685.666666666666,15685.666666666666
142.15686274509804,15626.156862745098,15626.156862745098
142.64705882352942,15566.64705882353,15566.64705882353
143.13725490196077,15507.137254901962,15507.137254901962
143.62745098039215,15447.627450980392,15447.627450980392
144.11764705882354,15388.117647058823,15388.117647058823
144.6078431372549,15328.607843137255,15328.607843137255
145.09803921568627,15269.098039215685,15269.098039215685
145.58823529411765,15209.588235294117,15209.588235294117
146.078431372549,15150.078431372549,15150.078431372549
146.5686274509804,15090.56862745098,15090.56862745098
147.05882352941177,15031.058823529413,15031.058823529413
147.54901960784315,14971.549019607843,14971.549019607843
148.0392156862745,14912.039215686274,14912.039215686274
148.52941176470588,14852.529411764706,14852.529411764706
149.01960784313727,14793.019607843136,14793.019607843136
149.50980392156862,14733.509803921568,14733.509803921568
150.49019607843138,14633.509803921568,14633.509803921568
150.98039215686273,14593.019607843138,14593.019607843138
151.47058823529412,14552.529411764706,14552.529411764706
151.9607843137255,14512.039215686274,14512.039215686274
152.45098039215685,14471.549019607843,14471.549019607843
152.94117647058823,14431.058823529413,14431.058823529413
153.4313725490196,14390.56862745098,14390.56862745098
153.92156862745097,14350.078431372549,14350.078431372549
154.41176470588235,14309.588235294117,14309.588235294117
154.90196078431373,14269.098039215687,14269.098039215687
155.3921568627451,14228.607843137255,14228.607843137255
155.88235294117646,14188.117647058823,14188.117647058823
156.37254901960785,14147.627450980392,14147.627450980392
156.86274509803923,14107.137254901962,14107.137254901962
157.35294117647058,14066.64705882353,14066.64705882353
157.84313725490196,14026.156862745098,14026.156862745098
158.33333333333334,13985.666666666666,13985.666666666666
158.8235294117647,13945.176470588236,13945.176470588236
159.31372549019608,13904.686274509804,13904.686274509804
159.80392156862746,13864.196078431372,13864.196078431372
160.2941176470588,13823.70588235294,13823.70588235294
160.7843137254902,13783.21568627451,13783.21568627451
161.27450980392157,13742.725490196079,13742.725490196079
161.76470588235293,13702.235294117647,13702.235294117647
162.2549019607843,13661.745098039215,13661.745098039215
162.7450980392157,13621.254901960785,13621.254901960785
163.23529411764707,13580.764705882353,13580.764705882353
163.72549019607843,13540.274509803921,13540.274509803921
164.2156862745098,13499.78431372549,13499.78431372549
164.7058823529412,13459.29411764706,13459.29411764706
165.19607843137254,13418.803921568628,13418.803921568628
165.68627450980392,13378.313725490196,13378.313725490196
166.1764705882353,13337.823529411764,13337.823529411764
166.66666666666666,13297.333333333334,13297.333333333334
167.15686274509804,13256.843137254902,13256.843137254902
167.64705882352942,13216.35294117647,13216.35294117647
168.13725490196077,13175.862745098038,13175.862745098038
168.62745098039215,13135.372549019608,13135.372549019608
169.11764705882354,13094.882352941177,13094.882352941177
169.6078431372549,13054.392156862745,13054.392156862745
170.09803921568627,13013.901960784313,13013.901960784313
170.58823529411765,12973.411764705883,12973.411764705883
171.078431372549,12932.921568627451,12932.921568627451
171.5686274509804,12892.43137254902,12892.43137254902
172.05882352941177,12851.941176470587,12851.941176470587
172.54901960784315,12811.450980392157,12811.450980392157
173.0392156862745,12770.960784313726,12770.960784313726
173.52941176470588,12730.470588235294,12730.470588235294
174.01960784313727,12689.980392156864,12689.980392156864
174.50980392156862,12649.490196078432,12649.490196078432
175.49019607843138,12578.411764705883,12578.411764705883
175.98039215686273,12547.823529411764,12547.823529411764
176.47058823529412,12517.235294117647,12517.235294117647
176.9607843137255,12486.64705882353,12486.64705882353
177.45098039215685,12456.058823529413,12456.058823529413
177.94117647058823,12425.470588235294,12425.470588235294
178.4313725490196,12394.882352941177,12394.882352941177
178.92156862745097,12364.29411764706,12364.29411764706
179.41176470588235,12333.70588235294,12333.70588235294
179.90196078431373,12303.117647058823,12303.117647058823
180.3921568627451,12272.529411764706,12272.529411764706
180.88235294117646,12241.941176470587,12241.941176470587
181.37254901960785,12211.35294117647,12211.35294117647
181.86274509803923,12180.764705882353,12180.764705882353
182.35294117647058,12150.176470588236,12150.176470588236
182.84313725490196,12119.588235294117,12119.588235294117
183.33333333333334,12089.0,12089.0
183.8235294117647,12058.411764705883,12058.411764705883
184.31372549019608,12027.823529411764,12027.823529411764
184.80392156862746,11997.235294117647,11997.235294117647
185.2941176470588,11966.64705882353,11966.64705882353
185.7843137254902,11936.058823529413,11936.058823529413
186.27450980392157,11905.470588235294,11905.470588235294
186.76470588235293,11874.882352941177,11874.882352941177
187.2549019607843,11844.29411764706,11844.29411764706
187.7450980392157,11813.70588235294,11813.70588235294
188.23529411764707,11783.117647058823,11783.117647058823
188.72549019607843,11752.529411764706,11752.529411764706
189.2156862745098,11721.941176470587,11721.941176470587
189.7058823529412,11691.35294117647,11691.35294117647
190.19607843137254,11660.764705882353,11660.764705882353
190.68627450980392,11630.176470588236,11630.176470588236
191.1764705882353,11599.588235294117,11599.588235294117
191.66666666666666,11569.0,11569.0
192.15686274509804,11538.411764705883,11538.411764705883
192.64705882352942,11507.823529411764,11507.823529411764
193.13725490196077,11477.235294117647,11477.235294117647
193.62745098039215,11446.64705882353,11446.64705882353
194.11764705882354,11416.058823529413,11416.058823529413
194.6078431372549,11385.470588235294,11385.470588235294
195.09803921568627,11354.882352941177,11354.882352941177
195.58823529411765,11324.29411764706,11324.29411764706
196.078431372549,11293.70588235294,11293.70588235294
196.5686274509804,11263.117647058823,11263.117647058823
197.05882352941177,11232.529411764706,11232.529411764706
197.54901960784315,11201.941176470587,11201.941176470587
198.0392156862745,11171.35294117647,11171.35294117647
198.52941176470588,11140.764705882353,11140.764705882353
199.01960784313727,11110.176470588234,11110.176470588234
199.50980392156862,11079.588235294117,11079.588235294117
200.49019607843138,11025.882352941177,11025.882352941177
200.98039215686273,11002.764705882353,11002.764705882353
201.47058823529412,10979.64705882353,10979.64705882353
201.9607843137255,10956.529411764706,10956.529411764706
202.45098039215685,10933.411764705883,10933.411764705883
202.94117647058823,10910.29411764706,10910.29411764706
203.4313725490196,10887.176470588236,10887.176470588236
203.92156862745097,10864.058823529413,10864.058823529413
204.41176470588235,10840.941176470587,10840.941176470587
204.90196078431373,10817.823529411764,10817.823529411764
205.3921568627451,10794.70588235294,10794.70588235294
205.88235294117646,10771.588235294117,10771.588235294117
206.37254901960785,10748.470588235294,10748.470588235294
206.86274509803923,10725.35294117647,10725.35294117647
207.35294117647058,10702.235294117647,10702.235294117647
207.84313725490196,10679.117647058823,10679.117647058823
208.33333333333334,10656.0,10656.0
208.8235294117647,10632.882352941177,10632.882352941177
209.31372549019608,10609.764705882353,10609.764705882353
209.80392156862746,10586.64705882353,10586.64705882353
210.2941176470588,10563.529411764706,10563.529411764706
210.7843137254902,10540.411764705883,10540.411764705883
211.27450980392157,10517.29411764706,10517.29411764706
211.76470588235293,10494.176470588236,10494.176470588236
212.2549019607843,10471.058823529413,10471.058823529413
212.7450980392157,10447.941176470587,10447.941176470587
213.23529411764707,10424.823529411764,10424.823529411764
213.72549019607843,10401.70588235294,10401.70588235294
214.2156862745098,10378.588235294117,10378.588235294117
214.7058823529412,10355.470588235294,10355.470588235294
215.19607843137254,10332.35294117647,10332.35294117647
215.68627450980392,10309.235294117647,10309.235294117647
216.1764705882353,10286.117647058823,10286.117647058823
216.66666666666666,10263.0,10263.0
217.15686274509804,10239.882352941177,10239.882352941177
217.64705882352942,10216.764705882353,10216.764705882353
218.13725490196077,10193.64705882353,10193.64705882353
218.62745098039215,10170.529411764706,10170.529411764706
219.11764705882354,10147.411764705883,10147.411764705883
219.6078431372549,10124.29411764706,10124.29411764706
220.09803921568627,10101.176470588236,10101.176470588236
220.58823529411765,10078.058823529413,10078.058823529413
221.078431372549,10054.941176470587,10054.941176470587
221.5686274509804,10031.823529411764,10031.823529411764
222.05882352941177,10008.70588235294,10008.70588235294
222.54901960784315,9985.588235294117,9985.588235294117
223.0392156862745,9962.470588235294,9962.470588235294
223.52941176470588,9939.35294117647,9939.35294117647
224.01960784313727,9916.235294117647,9916.235294117647
224.50980392156862,9893.117647058823,9893.117647058823
225.49019607843138,9849.235294117647,9849.235294117647
225.98039215686273,9828.470588235294,9828.470588235294
226.47058823529412,9807.70588235294,9807.70588235294
226.9607843137255,9786.941176470587,9786.941176470587
227.45098039215685,9766.176470588236,9766.176470588236
227.94117647058823,9745.411764705883,9745.411764705883
228.4313725490196,9724.64705882353,9724.64705882353
228.92156862745097,9703.882352941177,9703.882352941177
229.41176470588235,9683.117647058823,9683.117647058823
229.90196078431373,9662.35294117647,9662.35294117647
230.3921568627451,9641.588235294117,9641.588235294117
230.88235294117646,9620.823529411764,9620.823529411764
231.37254901960785,9600.058823529413,9600.058823529413
231.86274509803923,9579.29411764706,9579.29411764706
232.35294117647058,9558.529411764706,9558.529411764706
232.84313725490196,9537.764705882353,9537.764705882353
233.33333333333334,9517.0,9517.0
233.8235294117647,9496.235294117647,9496.235294117647
234.31372549019608,9475.470588235294,9475.470588235294
234.80392156862746,9454.70588235294,9454.70588235294
235.2941176470588,9433.941176470587,9433.941176470587
235.7843137254902,9413.176470588236,9413.176470588236
236.27450980392157,9392.411764705883,9392.411764705883
236.76470588235293,9371.64705882353,9371.64705882353
237.2549019607843,9350.882352941177,9350.882352941177
237.7450980392157,9330.117647058823,9330.117647058823
238.23529411764707,9309.35294117647,9309.35294117647
238.72549019607843,9288.588235294117,9288.588235294117
239.2156862745098,9267.823529411764,9267.823529411764
239.7058823529412,9247.058823529413,9247.058823529413
240.19607843137254,9226.29411764706,9226.29411764706
240.68627450980392,9205.529411764706,9205.529411764706
241.1764705882353,9184.764705882353,9184.764705882353
241.66666666666666,9164.0,9164.0
242.15686274509804,9143.235294117647,9143.235294117647
242.64705882352942,9122.470588235294,9122.470588235294
243.13725490196077,9101.70588235294,9101.70588235294
243.62745098039215,9080.941176470587,9080.941176470587
244.11764705882354,9060.176470588236,9060.176470588236
244.6078431372549,9039.411764705883,9039.411764705883
245.09803921568627,9018.64705882353,9018.64705882353
245.58823529411765,8997.882352941177,8997.882352941177
246.078431372549,8977.117647058823,8977.117647058823
246.5686274509804,8956.35294117647,8956.35294117647
247.05882352941177,8935.588235294117,8935.588235294117
247.54901960784315,8914.823529411764,8914.823529411764
248.0392156862745,8894.058823529413,8894.058823529413
248.52941176470588,8873.29411764706,8873.29411764706
249.01960784313727,8852.529411764706,8852.529411764706
249.50980392156862,8831.764705882353,8831.764705882353
250.49019607843138,8789.392156862745,8789.392156862745
250.98039215686273,8767.78431372549,8767.78431372549
251.47058823529412,8746.176470588236,8746.176470588236
251.9607843137255,8724.56862745098,8724.56862745098
252.45098039215685,8702.960784313726,8702.960784313726
252.94117647058823,8681.35294117647,8681.35294117647
253.4313725490196,8659.745098039215,8659.745098039215
253.92156862745097,8638.137254901962,8638.137254901962
254.41176470588235,8616.529411764706,8616.529411764706
254.90196078431373,8594.921568627451,8594.921568627451
255.3921568627451,8573.313725490196,8573.313725490196
255.88235294117646,8551.70588235294,8551.70588235294
256.37254901960785,8530.098039215687,8530.098039215687
256.8627450980392,8508.490196078432,8508.490196078432
257.3529411764706,8486.882352941177,8486.882352941177
257.84313725490193,8465.274509803921,8465.274509803921
258.3333333333333,8443.666666666666,8443.666666666666
258.8235294117647,8422.058823529413,8422.058823529413
259.3137254901961,8400.450980392157,8400.450980392157
259.80392156862746,8378.843137254902,8378.843137254902
260.29411764705884,8357.235294117647,8357.235294117647
260.7843137254902,8335.627450980392,8335.627450980392
261.27450980392155,8314.019607843136,8314.019607843136
261.7647058823529,8292.411764705883,8292.411764705883
262.2549019607843,8270.803921568628,8270.803921568628
262.7450980392157,8249.196078431372,8249.196078431372
263.2352941176471,8227.588235294117,8227.588235294117
263.72549019607845,8205.980392156864,8205.980392156864
264.2156862745098,8184.3725490196075,8184.3725490196075
264.70588235294116,8162.764705882353,8162.764705882353
265.19607843137254,8141.156862745098,8141.156862745098
265.6862745098039,8119.549019607843,8119.549019607843
266.1764705882353,8097.941176470588,8097.941176470588
266.6666666666667,8076.333333333333,8076.333333333333
267.156862745098,8054.725490196079,8054.725490196079
267.6470588235294,8033.117647058823,8033.117647058823
268.1372549019608,8011.509803921568,8011.509803921568
268.62745098039215,7989.901960784314,7989.901960784314
269.11764705882354,7968.294117647059,7968.294117647059
269.6078431372549,7946.686274509804,7946.686274509804
270.0980392156863,7925.078431372549,7925.078431372549
270.5882352941176,7903.470588235294,7903.470588235294
271.078431372549,7881.862745098039,7881.862745098039
271.5686274509804,7860.254901960784,7860.254901960784
272.05882352941177,7838.64705882353,7838.64705882353
272.54901960784315,7817.0392156862745,7817.0392156862745
273.03921568627453,7795.431372549019,7795.431372549019
273.52941176470586,7773.823529411765,7773.823529411765
274.01960784313724,7752.21568627451,7752.21568627451
274.5098039215686,7730.607843137255,7730.607843137255
275.4901960784314,7694.411764705882,7694.411764705882
275.98039215686276,7679.823529411765,7679.823529411765
276.47058823529414,7665.235294117647,7665.235294117647
276.96078431372547,7650.64705882353,7650.64705882353
277.45098039215685,7636.058823529412,7636.058823529412
277.94117647058823,7621.470588235294,7621.470588235294
278.4313725490196,7606.882352941177,7606.882352941177
278.921568627451,7592.294117647059,7592.294117647059
279.4117647058824,7577.705882352941,7577.705882352941
279.9019607843137,7563.117647058823,7563.117647058823
280.3921568627451,7548.529411764706,7548.529411764706
280.88235294117646,7533.941176470588,7533.941176470588
281.37254901960785,7519.35294117647,7519.35294117647
281.8627450980392,7504.764705882353,7504.764705882353
282.3529411764706,7490.176470588235,7490.176470588235
282.84313725490193,7475.588235294118,7475.588235294118
283.3333333333333,7461.0,7461.0
283.8235294117647,7446.411764705882,7446.411764705882
284.3137254901961,7431.823529411765,7431.823529411765
284.80392156862746,7417.235294117647,7417.235294117647
285.29411764705884,7402.64705882353,7402.64705882353
285.7843137254902,7388.058823529412,7388.058823529412
286.27450980392155,7373.470588235294,7373.470588235294
286.7647058823529,7358.882352941177,7358.882352941177
287.2549019607843,7344.294117647059,7344.294117647059
287.7450980392157,7329.705882352941,7329.705882352941
288.2352941176471,7315.117647058823,7315.117647058823
288.72549019607845,7300.529411764706,7300.529411764706
289.2156862745098,7285.941176470588,7285.941176470588
289.70588235294116,7271.35294117647,7271.35294117647
290.19607843137254,7256.764705882353,7256.764705882353
290.6862745098039,7242.176470588235,7242.176470588235
291.1764705882353,7227.588235294118,7227.588235294118
291.6666666666667,7213.0,7213.0
292.156862745098,7198.411764705882,7198.411764705882
292.6470588235294,7183.823529411765,7183.823529411765
293.1372549019608,7169.235294117647,7169.235294117647
293.62745098039215,7154.64705882353,7154.64705882353
294.11764705882354,7140.058823529412,7140.058823529412
294.6078431372549,7125.470588235294,7125.470588235294
295.0980392156863,7110.882352941177,7110.882352941177
295.5882352941176,7096.294117647059,7096.294117647059
296.078431372549,7081.705882352941,7081.705882352941
296.5686274509804,7067.117647058823,7067.117647058823
297.05882352941177,7052.529411764706,7052.529411764706
297.54901960784315,7037.941176470588,7037.941176470588
298.03921568627453,7023.35294117647,7023.35294117647
298.52941176470586,7008.764705882353,7008.764705882353
299.01960784313724,6994.176470588235,6994.176470588235
299.5098039215686,6979.588235294118,6979.588235294118
