concentration,TP SET1,TP SET2
10.07843137254902,33102.529411764706,33955.882352941175
10.098039215686274,33092.41176470588,33955.35294117647
10.117647058823529,33082.294117647056,33954.82352941176
10.137254901960784,33072.17647058824,33954.294117647056
10.156862745098039,33062.05882352941,33953.76470588235
10.176470588235293,33051.94117647059,33953.23529411765
10.196078431372548,33041.82352941176,33952.705882352944
10.215686274509803,33031.705882352944,33952.17647058824
10.235294117647058,33021.58823529412,33951.64705882353
10.254901960784313,33011.470588235294,33951.117647058825
10.27450980392157,33001.35294117647,33950.58823529412
10.294117647058824,32991.23529411765,33950.05882352941
10.313725490196079,32981.117647058825,33949.529411764706
10.333333333333334,32971.0,33949.0
10.352941176470589,32960.882352941175,33948.470588235294
10.372549019607844,32950.76470588235,33947.94117647059
10.392156862745098,32940.64705882353,33947.41176470588
10.411764705882353,32930.529411764706,33946.882352941175
10.431372549019608,32920.41176470588,33946.35294117647
10.450980392156863,32910.294117647056,33945.82352941176
10.470588235294118,32900.17647058824,33945.294117647056
10.490196078431373,32890.05882352941,33944.76470588235
10.509803921568627,32879.94117647059,33944.23529411765
10.529411764705882,32869.82352941176,33943.705882352944
10.549019607843137,32859.705882352944,33943.17647058824
10.568627450980392,32849.58823529412,33942.64705882353
10.588235294117647,32839.470588235294,33942.117647058825
10.607843137254902,32829.35294117647,33941.58823529412
10.627450980392156,32819.23529411765,33941.05882352941
10.647058823529411,32809.117647058825,33940.529411764706
10.666666666666666,32799.0,33940.0
10.686274509803921,32788.882352941175,33939.470588235294
10.705882352941176,32778.76470588235,33938.94117647059
10.72549019607843,32768.64705882353,33938.41176470588
10.745098039215687,32758.529411764706,33937.882352941175
10.764705882352942,32748.41176470588,33937.35294117647
10.784313725490197,32738.29411764706,33936.82352941176
10.803921568627452,32728.176470588234,33936.294117647056
10.823529411764707,32718.058823529413,33935.76470588235
10.843137254901961,32707.941176470587,33935.23529411765
10.862745098039216,32697.823529411766,33934.705882352944
10.882352941176471,32687.70588235294,33934.17647058824
10.901960784313726,32677.58823529412,33933.64705882353
10.92156862745098,32667.470588235294,33933.117647058825
10.941176470588236,32657.352941176472,33932.58823529412
10.96078431372549,32647.235294117647,33932.05882352941
10.980392156862745,32637.117647058825,33931.529411764706
11.019607843137255,32583.725490196077,33920.490196078434
11.03921568627451,32540.450980392157,33909.98039215686
11.058823529411764,32497.176470588234,33899.470588235294
11.07843137254902,32453.901960784315,33888.96078431373
11.098039215686274,32410.62745098039,33878.450980392154
11.117647058823529,32367.352941176472,33867.94117647059
11.137254901960784,32324.07843137255,33857.43137254902
11.156862745098039,32280.803921568626,33846.92156862745
11.176470588235293,32237.529411764706,33836.41176470588
11.196078431372548,32194.254901960783,33825.901960784315
11.215686274509803,32150.980392156864,33815.39215686275
11.235294117647058,32107.70588235294,33804.882352941175
11.254901960784313,32064.43137254902,33794.37254901961
11.27450980392157,32021.156862745098,33783.86274509804
11.294117647058824,31977.882352941175,33773.35294117647
11.313725490196079,31934.607843137255,33762.8431372549
11.333333333333334,31891.333333333332,33752.333333333336
11.352941176470589,31848.058823529413,33741.82352941176
11.372549019607844,31804.78431372549,33731.313725490196
11.392156862745098,31761.50980392157,33720.80392156863
11.411764705882353,31718.235294117647,33710.294117647056
11.431372549019608,31674.960784313727,33699.78431372549
11.450980392156863,31631.686274509804,33689.27450980392
11.470588235294118,31588.41176470588,33678.76470588235
11.490196078431373,31545.13725490196,33668.25490196078
11.509803921568627,31501.86274509804,33657.74509803922
11.529411764705882,31458.58823529412,33647.23529411765
11.549019607843137,31415.313725490196,33636.72549019608
11.568627450980392,31372.039215686273,33626.21568627451
11.588235294117647,31328.764705882353,33615.705882352944
11.607843137254902,31285.49019607843,33605.19607843137
11.627450980392156,31242.21568627451,33594.686274509804
11.647058823529411,31198.941176470587,33584.17647058824
11.666666666666666,31155.666666666668,33573.666666666664
11.686274509803921,31112.392156862745,33563.1568627451
11.705882352941176,31069.117647058825,33552.64705882353
11.72549019607843,31025.843137254902,33542.13725490196
11.745098039215687,30982.56862745098,33531.62745098039
11.764705882352942,30939.29411764706,33521.117647058825
11.784313725490197,30896.019607843136,33510.60784313725
11.803921568627452,30852.745098039217,33500.098039215685
11.823529411764707,30809.470588235294,33489.58823529412
11.843137254901961,30766.196078431374,33479.07843137255
11.862745098039216,30722.92156862745,33468.56862745098
11.882352941176471,30679.647058823528,33458.05882352941
11.901960784313726,30636.37254901961,33447.549019607846
11.92156862745098,30593.098039215685,33437.03921568627
11.941176470588236,30549.823529411766,33426.529411764706
11.96078431372549,30506.549019607843,33416.01960784314
11.980392156862745,30463.274509803923,33405.509803921566
12.019607843137255,30402.764705882353,33371.23529411765
12.03921568627451,30385.529411764706,33347.470588235294
12.058823529411764,30368.29411764706,33323.705882352944
12.07843137254902,30351.058823529413,33299.94117647059
12.098039215686274,30333.823529411766,33276.17647058824
12.117647058823529,30316.58823529412,33252.41176470588
12.137254901960784,30299.352941176472,33228.64705882353
12.156862745098039,30282.117647058825,33204.882352941175
12.176470588235293,30264.882352941175,33181.117647058825
12.196078431372548,30247.647058823528,33157.35294117647
12.215686274509803,30230.41176470588,33133.58823529412
12.235294117647058,30213.176470588234,33109.82352941176
12.254901960784313,30195.941176470587,33086.05882352941
12.27450980392157,30178.70588235294,33062.294117647056
12.294117647058824,30161.470588235294,33038.529411764706
12.313725490196079,30144.235294117647,33014.76470588235
12.333333333333334,30127.0,32991.0
12.352941176470589,30109.764705882353,32967.23529411765
12.372549019607844,30092.529411764706,32943.470588235294
12.392156862745098,30075.29411764706,32919.705882352944
12.411764705882353,30058.058823529413,32895.94117647059
12.431372549019608,30040.823529411766,32872.17647058824
12.450980392156863,30023.58823529412,32848.41176470588
12.470588235294118,30006.352941176472,32824.64705882353
12.490196078431373,29989.117647058825,32800.882352941175
12.509803921568627,29971.882352941175,32777.117647058825
12.529411764705882,29954.647058823528,32753.352941176472
12.549019607843137,29937.41176470588,32729.58823529412
12.568627450980392,29920.176470588234,32705.823529411766
12.588235294117647,29902.941176470587,32682.058823529413
12.607843137254902,29885.70588235294,32658.29411764706
12.627450980392156,29868.470588235294,32634.529411764706
12.647058823529411,29851.235294117647,32610.764705882353
12.666666666666666,29834.0,32587.0
12.686274509803921,29816.764705882353,32563.235294117647
12.705882352941176,29799.529411764706,32539.470588235294
12.72549019607843,29782.29411764706,32515.70588235294
12.745098039215687,29765.058823529413,32491.941176470587
12.764705882352942,29747.823529411766,32468.176470588234
12.784313725490197,29730.58823529412,32444.41176470588
12.803921568627452,29713.352941176472,32420.647058823528
12.823529411764707,29696.117647058825,32396.882352941175
12.843137254901961,29678.882352941175,32373.117647058825
12.862745098039216,29661.647058823528,32349.352941176472
12.882352941176471,29644.41176470588,32325.58823529412
12.901960784313726,29627.176470588234,32301.823529411766
12.92156862745098,29609.941176470587,32278.058823529413
12.941176470588236,29592.70588235294,32254.29411764706
12.96078431372549,29575.470588235294,32230.529411764706
12.980392156862745,29558.235294117647,32206.764705882353
13.019607843137255,29525.882352941175,32152.41176470588
13.03921568627451,29510.764705882353,32121.823529411766
13.058823529411764,29495.647058823528,32091.235294117647
13.07843137254902,29480.529411764706,32060.647058823528
13.098039215686274,29465.41176470588,32030.058823529413
13.117647058823529,29450.29411764706,31999.470588235294
13.137254901960784,29435.176470588234,31968.882352941175
13.156862745098039,29420.058823529413,31938.29411764706
13.176470588235293,29404.941176470587,31907.70588235294
13.196078431372548,29389.823529411766,31877.117647058825
13.215686274509803,29374.70588235294,31846.529411764706
13.235294117647058,29359.58823529412,31815.941176470587
13.254901960784313,29344.470588235294,31785.352941176472
13.27450980392157,29329.352941176472,31754.764705882353
13.294117647058824,29314.235294117647,31724.176470588234
13.313725490196079,29299.117647058825,31693.58823529412
13.333333333333334,29284.0,31663.0
13.352941176470589,29268.882352941175,31632.41176470588
13.372549019607844,29253.764705882353,31601.823529411766
13.392156862745098,29238.647058823528,31571.235294117647
13.411764705882353,29223.529411764706,31540.647058823528
13.431372549019608,29208.41176470588,31510.058823529413
13.450980392156863,29193.29411764706,31479.470588235294
13.470588235294118,29178.176470588234,31448.882352941175
13.490196078431373,29163.058823529413,31418.29411764706
13.509803921568627,29147.941176470587,31387.70588235294
13.529411764705882,29132.823529411766,31357.117647058825
13.549019607843137,29117.70588235294,31326.529411764706
13.568627450980392,29102.58823529412,31295.941176470587
13.588235294117647,29087.470588235294,31265.352941176472
13.607843137254902,29072.352941176472,31234.764705882353
13.627450980392156,29057.235294117647,31204.176470588234
13.647058823529411,29042.117647058825,31173.58823529412
13.666666666666666,29027.0,31143.0
13.686274509803921,29011.882352941175,31112.41176470588
13.705882352941176,28996.764705882353,31081.823529411766
13.72549019607843,28981.647058823528,31051.235294117647
13.745098039215687,28966.529411764706,31020.647058823528
13.764705882352942,28951.41176470588,30990.058823529413
13.784313725490197,28936.29411764706,30959.470588235294
13.803921568627452,28921.176470588234,30928.882352941175
13.823529411764707,28906.058823529413,30898.29411764706
13.843137254901961,28890.941176470587,30867.70588235294
13.862745098039216,28875.823529411766,30837.117647058825
13.882352941176471,28860.70588235294,30806.529411764706
13.901960784313726,28845.58823529412,30775.941176470587
13.92156862745098,28830.470588235294,30745.352941176472
13.941176470588236,28815.352941176472,30714.764705882353
13.96078431372549,28800.235294117647,30684.176470588234
13.980392156862745,28785.117647058825,30653.58823529412
14.019607843137255,28750.843137254902,30601.039215686276
14.03921568627451,28731.686274509804,30579.07843137255
14.058823529411764,28712.529411764706,30557.117647058825
14.07843137254902,28693.37254901961,30535.156862745098
14.098039215686274,28674.21568627451,30513.196078431374
14.117647058823529,28655.058823529413,30491.235294117647
14.137254901960784,28635.901960784315,30469.274509803923
14.156862745098039,28616.745098039217,30447.313725490196
14.176470588235293,28597.58823529412,30425.352941176472
14.196078431372548,28578.43137254902,30403.392156862745
14.215686274509803,28559.274509803923,30381.43137254902
14.235294117647058,28540.117647058825,30359.470588235294
14.254901960784313,28520.960784313724,30337.50980392157
14.27450980392157,28501.803921568626,30315.549019607843
14.294117647058824,28482.647058823528,30293.58823529412
14.313725490196079,28463.49019607843,30271.62745098039
14.333333333333334,28444.333333333332,30249.666666666668
14.352941176470589,28425.176470588234,30227.70588235294
14.372549019607844,28406.019607843136,30205.745098039217
14.392156862745098,28386.86274509804,30183.78431372549
14.411764705882353,28367.70588235294,30161.823529411766
14.431372549019608,28348.549019607843,30139.86274509804
14.450980392156863,28329.392156862745,30117.901960784315
14.470588235294118,28310.235294117647,30095.941176470587
14.490196078431373,28291.07843137255,30073.980392156864
14.509803921568627,28271.92156862745,30052.019607843136
14.529411764705882,28252.764705882353,30030.058823529413
14.549019607843137,28233.607843137255,30008.098039215685
14.568627450980392,28214.450980392157,29986.13725490196
14.588235294117647,28195.29411764706,29964.176470588234
14.607843137254902,28176.13725490196,29942.21568627451
14.627450980392156,28156.980392156864,29920.254901960783
14.647058823529411,28137.823529411766,29898.29411764706
14.666666666666666,28118.666666666668,29876.333333333332
14.686274509803921,28099.50980392157,29854.37254901961
14.705882352941176,28080.352941176472,29832.41176470588
14.72549019607843,28061.196078431374,29810.450980392157
14.745098039215687,28042.039215686273,29788.49019607843
14.764705882352942,28022.882352941175,29766.529411764706
14.784313725490197,28003.725490196077,29744.56862745098
14.803921568627452,27984.56862745098,29722.607843137255
14.823529411764707,27965.41176470588,29700.647058823528
14.843137254901961,27946.254901960783,29678.686274509804
14.862745098039216,27927.098039215685,29656.725490196077
14.882352941176471,27907.941176470587,29634.764705882353
14.901960784313726,27888.78431372549,29612.803921568626
14.92156862745098,27869.62745098039,29590.843137254902
14.941176470588236,27850.470588235294,29568.882352941175
14.96078431372549,27831.313725490196,29546.92156862745
14.980392156862745,27812.156862745098,29524.960784313727
15.019607843137255,27786.686274509804,29505.764705882353
15.03921568627451,27780.37254901961,29508.529411764706
15.058823529411764,27774.058823529413,29511.29411764706
15.07843137254902,27767.745098039217,29514.058823529413
15.098039215686274,27761.43137254902,29516.823529411766
15.117647058823529,27755.117647058825,29519.58823529412
15.137254901960784,27748.803921568626,29522.352941176472
15.156862745098039,27742.49019607843,29525.117647058825
15.176470588235293,27736.176470588234,29527.882352941175
15.196078431372548,27729.86274509804,29530.647058823528
15.215686274509803,27723.549019607843,29533.41176470588
15.235294117647058,27717.235294117647,29536.176470588234
15.254901960784313,27710.92156862745,29538.941176470587
15.27450980392157,27704.607843137255,29541.70588235294
15.294117647058824,27698.29411764706,29544.470588235294
15.313725490196079,27691.980392156864,29547.235294117647
15.333333333333334,27685.666666666668,29550.0
15.352941176470589,27679.352941176472,29552.764705882353
15.372549019607844,27673.039215686276,29555.529411764706
15.392156862745098,27666.725490196077,29558.29411764706
15.411764705882353,27660.41176470588,29561.058823529413
15.431372549019608,27654.098039215685,29563.823529411766
15.450980392156863,27647.78431372549,29566.58823529412
15.470588235294118,27641.470588235294,29569.352941176472
15.490196078431373,27635.156862745098,29572.117647058825
15.509803921568627,27628.843137254902,29574.882352941175
15.529411764705882,27622.529411764706,29577.647058823528
15.549019607843137,27616.21568627451,29580.41176470588
15.568627450980392,27609.901960784315,29583.176470588234
15.588235294117647,27603.58823529412,29585.941176470587
15.607843137254902,27597.274509803923,29588.70588235294
15.627450980392156,27590.960784313724,29591.470588235294
15.647058823529411,27584.647058823528,29594.235294117647
15.666666666666666,27578.333333333332,29597.0
15.686274509803921,27572.019607843136,29599.764705882353
15.705882352941176,27565.70588235294,29602.529411764706
15.72549019607843,27559.392156862745,29605.29411764706
15.745098039215687,27553.07843137255,29608.058823529413
15.764705882352942,27546.764705882353,29610.823529411766
15.784313725490197,27540.450980392157,29613.58823529412
15.803921568627452,27534.13725490196,29616.352941176472
15.823529411764707,27527.823529411766,29619.117647058825
15.843137254901961,27521.50980392157,29621.882352941175
15.862745098039216,27515.196078431374,29624.647058823528
15.882352941176471,27508.882352941175,29627.41176470588
15.901960784313726,27502.56862745098,29630.176470588234
15.92156862745098,27496.254901960783,29632.941176470587
15.941176470588236,27489.941176470587,29635.70588235294
15.96078431372549,27483.62745098039,29638.470588235294
15.980392156862745,27477.313725490196,29641.235294117647
16.019607843137255,27431.470588235294,29604.58823529412
16.03921568627451,27391.941176470587,29565.176470588234
16.058823529411764,27352.41176470588,29525.764705882353
16.07843137254902,27312.882352941175,29486.352941176472
16.098039215686274,27273.352941176472,29446.941176470587
16.11764705882353,27233.823529411766,29407.529411764706
16.137254901960784,27194.29411764706,29368.117647058825
16.15686274509804,27154.764705882353,29328.70588235294
16.176470588235293,27115.235294117647,29289.29411764706
16.19607843137255,27075.70588235294,29249.882352941175
16.215686274509803,27036.176470588234,29210.470588235294
16.235294117647058,26996.647058823528,29171.058823529413
16.254901960784313,26957.117647058825,29131.647058823528
16.274509803921568,26917.58823529412,29092.235294117647
16.294117647058822,26878.058823529413,29052.823529411766
16.313725490196077,26838.529411764706,29013.41176470588
16.333333333333332,26799.0,28974.0
16.352941176470587,26759.470588235294,28934.58823529412
16.372549019607842,26719.941176470587,28895.176470588234
16.392156862745097,26680.41176470588,28855.764705882353
16.41176470588235,26640.882352941175,28816.352941176472
16.431372549019606,26601.352941176472,28776.941176470587
16.45098039215686,26561.823529411766,28737.529411764706
16.470588235294116,26522.29411764706,28698.117647058825
16.49019607843137,26482.764705882353,28658.70588235294
16.509803921568626,26443.235294117647,28619.29411764706
16.529411764705884,26403.70588235294,28579.882352941175
16.54901960784314,26364.176470588234,28540.470588235294
16.568627450980394,26324.647058823528,28501.058823529413
16.58823529411765,26285.117647058825,28461.647058823528
16.607843137254903,26245.58823529412,28422.235294117647
16.627450980392158,26206.058823529413,28382.823529411766
16.647058823529413,26166.529411764706,28343.41176470588
16.666666666666668,26127.0,28304.0
16.686274509803923,26087.470588235294,28264.58823529412
16.705882352941178,26047.941176470587,28225.176470588234
16.725490196078432,26008.41176470588,28185.764705882353
16.745098039215687,25968.882352941175,28146.352941176472
16.764705882352942,25929.352941176472,28106.941176470587
16.784313725490197,25889.823529411766,28067.529411764706
16.80392156862745,25850.29411764706,28028.117647058825
16.823529411764707,25810.764705882353,27988.70588235294
16.84313725490196,25771.235294117647,27949.29411764706
16.862745098039216,25731.70588235294,27909.882352941175
16.88235294117647,25692.176470588234,27870.470588235294
16.901960784313726,25652.647058823528,27831.058823529413
16.92156862745098,25613.117647058825,27791.647058823528
16.941176470588236,25573.58823529412,27752.235294117647
16.96078431372549,25534.058823529413,27712.823529411766
16.980392156862745,25494.529411764706,27673.41176470588
17.019607843137255,25447.392156862745,27601.196078431374
17.03921568627451,25439.78431372549,27568.392156862745
17.058823529411764,25432.176470588234,27535.58823529412
17.07843137254902,25424.56862745098,27502.78431372549
17.098039215686274,25416.960784313724,27469.980392156864
17.11764705882353,25409.352941176472,27437.176470588234
17.137254901960784,25401.745098039217,27404.37254901961
17.15686274509804,25394.13725490196,27371.56862745098
17.176470588235293,25386.529411764706,27338.764705882353
17.19607843137255,25378.92156862745,27305.960784313724
17.215686274509803,25371.313725490196,27273.156862745098
17.235294117647058,25363.70588235294,27240.352941176472
17.254901960784313,25356.098039215685,27207.549019607843
17.274509803921568,25348.49019607843,27174.745098039217
17.294117647058822,25340.882352941175,27141.941176470587
17.313725490196077,25333.274509803923,27109.13725490196
17.333333333333332,25325.666666666668,27076.333333333332
17.352941176470587,25318.058823529413,27043.529411764706
17.372549019607842,25310.450980392157,27010.725490196077
17.392156862745097,25302.843137254902,26977.92156862745
17.41176470588235,25295.235294117647,26945.117647058825
17.431372549019606,25287.62745098039,26912.313725490196
17.45098039215686,25280.019607843136,26879.50980392157
17.470588235294116,25272.41176470588,26846.70588235294
17.49019607843137,25264.803921568626,26813.901960784315
17.509803921568626,25257.196078431374,26781.098039215685
17.529411764705884,25249.58823529412,26748.29411764706
17.54901960784314,25241.980392156864,26715.49019607843
17.568627450980394,25234.37254901961,26682.686274509804
17.58823529411765,25226.764705882353,26649.882352941175
17.607843137254903,25219.156862745098,26617.07843137255
17.627450980392158,25211.549019607843,26584.274509803923
17.647058823529413,25203.941176470587,26551.470588235294
17.666666666666668,25196.333333333332,26518.666666666668
17.686274509803923,25188.725490196077,26485.86274509804
17.705882352941178,25181.117647058825,26453.058823529413
17.725490196078432,25173.50980392157,26420.254901960783
17.745098039215687,25165.901960784315,26387.450980392157
17.764705882352942,25158.29411764706,26354.647058823528
17.784313725490197,25150.686274509804,26321.843137254902
17.80392156862745,25143.07843137255,26289.039215686273
17.823529411764707,25135.470588235294,26256.235294117647
17.84313725490196,25127.86274509804,26223.43137254902
17.862745098039216,25120.254901960783,26190.62745098039
17.88235294117647,25112.647058823528,26157.823529411766
17.901960784313726,25105.039215686276,26125.019607843136
17.92156862745098,25097.43137254902,26092.21568627451
17.941176470588236,25089.823529411766,26059.41176470588
17.96078431372549,25082.21568627451,26026.607843137255
17.980392156862745,25074.607843137255,25993.803921568626
18.019607843137255,25063.29411764706,25945.196078431374
18.03921568627451,25059.58823529412,25929.392156862745
18.058823529411764,25055.882352941175,25913.58823529412
18.07843137254902,25052.176470588234,25897.78431372549
18.098039215686274,25048.470588235294,25881.980392156864
18.11764705882353,25044.764705882353,25866.176470588234
18.137254901960784,25041.058823529413,25850.37254901961
18.15686274509804,25037.352941176472,25834.56862745098
18.176470588235293,25033.647058823528,25818.764705882353
18.19607843137255,25029.941176470587,25802.960784313724
18.215686274509803,25026.235294117647,25787.156862745098
18.235294117647058,25022.529411764706,25771.352941176472
18.254901960784313,25018.823529411766,25755.549019607843
18.274509803921568,25015.117647058825,25739.745098039217
18.294117647058822,25011.41176470588,25723.941176470587
18.313725490196077,25007.70588235294,25708.13725490196
18.333333333333332,25004.0,25692.333333333332
18.352941176470587,25000.29411764706,25676.529411764706
18.372549019607842,24996.58823529412,25660.725490196077
18.392156862745097,24992.882352941175,25644.92156862745
18.41176470588235,24989.176470588234,25629.117647058825
18.431372549019606,24985.470588235294,25613.313725490196
18.45098039215686,24981.764705882353,25597.50980392157
18.470588235294116,24978.058823529413,25581.70588235294
18.49019607843137,24974.352941176472,25565.901960784315
18.509803921568626,24970.647058823528,25550.098039215685
18.529411764705884,24966.941176470587,25534.29411764706
18.54901960784314,24963.235294117647,25518.49019607843
18.568627450980394,24959.529411764706,25502.686274509804
18.58823529411765,24955.823529411766,25486.882352941175
18.607843137254903,24952.117647058825,25471.07843137255
18.627450980392158,24948.41176470588,25455.274509803923
18.647058823529413,24944.70588235294,25439.470588235294
18.666666666666668,24941.0,25423.666666666668
18.686274509803923,24937.29411764706,25407.86274509804
18.705882352941178,24933.58823529412,25392.058823529413
18.725490196078432,24929.882352941175,25376.254901960783
18.745098039215687,24926.176470588234,25360.450980392157
18.764705882352942,24922.470588235294,25344.647058823528
18.784313725490197,24918.764705882353,25328.843137254902
18.80392156862745,24915.058823529413,25313.039215686273
18.823529411764707,24911.352941176472,25297.235294117647
18.84313725490196,24907.647058823528,25281.43137254902
18.862745098039216,24903.941176470587,25265.62745098039
18.88235294117647,24900.235294117647,25249.823529411766
18.901960784313726,24896.529411764706,25234.019607843136
18.92156862745098,24892.823529411766,25218.21568627451
18.941176470588236,24889.117647058825,25202.41176470588
18.96078431372549,24885.41176470588,25186.607843137255
18.980392156862745,24881.70588235294,25170.803921568626
19.019607843137255,24852.764705882353,25145.29411764706
19.03921568627451,24827.529411764706,25135.58823529412
19.058823529411764,24802.29411764706,25125.882352941175
19.07843137254902,24777.058823529413,25116.176470588234
19.098039215686274,24751.823529411766,25106.470588235294
19.11764705882353,24726.58823529412,25096.764705882353
19.137254901960784,24701.352941176472,25087.058823529413
19.15686274509804,24676.117647058825,25077.352941176472
19.176470588235293,24650.882352941175,25067.647058823528
19.19607843137255,24625.647058823528,25057.941176470587
19.215686274509803,24600.41176470588,25048.235294117647
19.235294117647058,24575.176470588234,25038.529411764706
19.254901960784313,24549.941176470587,25028.823529411766
19.274509803921568,24524.70588235294,25019.117647058825
19.294117647058822,24499.470588235294,25009.41176470588
19.313725490196077,24474.235294117647,24999.70588235294
19.333333333333332,24449.0,24990.0
19.352941176470587,24423.764705882353,24980.29411764706
19.372549019607842,24398.529411764706,24970.58823529412
19.392156862745097,24373.29411764706,24960.882352941175
19.41176470588235,24348.058823529413,24951.176470588234
19.431372549019606,24322.823529411766,24941.470588235294
19.45098039215686,24297.58823529412,24931.764705882353
19.470588235294116,24272.352941176472,24922.058823529413
19.49019607843137,24247.117647058825,24912.352941176472
19.509803921568626,24221.882352941175,24902.647058823528
19.529411764705884,24196.647058823528,24892.941176470587
19.54901960784314,24171.41176470588,24883.235294117647
19.568627450980394,24146.176470588234,24873.529411764706
19.58823529411765,24120.941176470587,24863.823529411766
19.607843137254903,24095.70588235294,24854.117647058825
19.627450980392158,24070.470588235294,24844.41176470588
19.647058823529413,24045.235294117647,24834.70588235294
19.666666666666668,24020.0,24825.0
19.686274509803923,23994.764705882353,24815.29411764706
19.705882352941178,23969.529411764706,24805.58823529412
19.725490196078432,23944.29411764706,24795.882352941175
19.745098039215687,23919.058823529413,24786.176470588234
19.764705882352942,23893.823529411766,24776.470588235294
19.784313725490197,23868.58823529412,24766.764705882353
19.80392156862745,23843.352941176472,24757.058823529413
19.823529411764707,23818.117647058825,24747.352941176472
19.84313725490196,23792.882352941175,24737.647058823528
19.862745098039216,23767.647058823528,24727.941176470587
19.88235294117647,23742.41176470588,24718.235294117647
19.901960784313726,23717.176470588234,24708.529411764706
19.92156862745098,23691.941176470587,24698.823529411766
19.941176470588236,23666.70588235294,24689.117647058825
19.96078431372549,23641.470588235294,24679.41176470588
19.980392156862745,23616.235294117647,24669.70588235294
